title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories,url,categoryName
La Lucila,4.1,7,Tte. Gral. Juan Domingo Perón 3997,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 6540-3453,"['Panadería','Restaurante de postres']",https://www.google.com/maps/search/?api=1&query=La%20Lucila&query_place_id=ChIJPXUHSmHKvJURHMV5E9-J0C8,Panadería
Tomasso,4.2,871,Av. Corrientes 3779,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://tomassopizzas.com.ar/,+54 11 6447-9341,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Tomasso&query_place_id=ChIJRZBwo2HKvJURLh1zoNCtgbY,Pizzería
La Catedral del Tango,4.4,49,Sarmiento 4006,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante vegetariano'],https://www.google.com/maps/search/?api=1&query=La%20Catedral%20del%20Tango&query_place_id=ChIJNUi8KwDLvJURJqZ5LoBPbMI,Restaurante vegetariano
La Blanquita Parrilla,4,902,Bulnes 338,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/lablanquitaok?igsh=MTNwNXkweHB3b2c5cw%3D%3D&utm_source=qr,+54 11 6189-5834,"['Parrilla','Restaurante especializado en barbacoa']",https://www.google.com/maps/search/?api=1&query=La%20Blanquita%20Parrilla&query_place_id=ChIJa_F0QGDKvJURsPJkIzIH0lE,Parrilla
La Nueva esquina,4.1,79,Av. Díaz Vélez 3799,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4215-9595,"['Panadería','Bocatería']",https://www.google.com/maps/search/?api=1&query=La%20Nueva%20esquina&query_place_id=ChIJfbhKf2DKvJURbi6vW7BEkag,Panadería
Pizzería Mandiyu,4.3,462,Mario Bravo 402,C1175ABH,Cdad. Autónoma de Buenos Aires,AR,https://m.facebook.com/mandiyupizzas/,+54 11 4862-0229,"['Restaurante','Cafetería']",https://www.google.com/maps/search/?api=1&query=Pizzer%C3%ADa%20Mandiyu&query_place_id=ChIJeegaLjHLvJURep_bQcjVW-M,Restaurante
Don Vicente Cafetería,4,228,Francisco Acuña de Figueroa 300,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.cocina.com.ar/don-vicente-cafeteria/,+54 11 4958-4885,"['Cafetería','Bar','Bar restaurante','Restaurante de postres','Restaurante de comida rápida','Comida','Alimentación y bebida']",https://www.google.com/maps/search/?api=1&query=Don%20Vicente%20Cafeter%C3%ADa&query_place_id=ChIJN8wW02DKvJURBhaee6XbLqg,Cafetería
Mailu Sushi,4.7,132,Bartolomé Mitre 3815,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.mailusushi.com.ar/,+54 11 4090-6731,"['Pub restaurante','Comida a domicilio']",https://www.google.com/maps/search/?api=1&query=Mailu%20Sushi&query_place_id=ChIJoSSLmljKvJURU7w58tr0sYI,Pub restaurante
Café Martínez,3.9,2791,Av. Corrientes 3799,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.cafemartinez.com/,+54 11 3580-8578,"['Cafetería','Restaurante de desayunos']",https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Mart%C3%ADnez&query_place_id=ChIJZSGQ-mHKvJURIvd5FsxP8SM,Cafetería
olimanteca,4.8,52,Bartolomé Mitre 3794,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 3908-6846,"['Pastelería','Panadería','Tienda de galletas','Cafetería']",https://www.google.com/maps/search/?api=1&query=olimanteca&query_place_id=ChIJqV_7ylLLvJUR-KYqIFrTXTc,Pastelería
Modo Barista,4.6,629,Estado de Palestina 539,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.modobarista.com/,+54 11 6937-7929,"['Cafetería','Tienda de café']",https://www.google.com/maps/search/?api=1&query=Modo%20Barista&query_place_id=ChIJtfxjwEe1vJUROx6DP5frx1A,Cafetería
Nocciole Almacén Natural,4.5,16,Billinghurst 407,C1174ABG,Cdad. Autónoma de Buenos Aires,AR,\N,\N,"['Tienda de alimentos naturales','Cafetería','Tienda de vitaminas y suplementos']",https://www.google.com/maps/search/?api=1&query=Nocciole%20Almac%C3%A9n%20Natural&query_place_id=ChIJnVLa4avLvJURIssgc83CG6Q,Tienda de alimentos naturales
barrifarra,2.5,4,Av. Medrano 476,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://web.facebook.com/restobarboliche,\N,['Restaurante'],https://www.google.com/maps/search/?api=1&query=barrifarra&query_place_id=ChIJB64fFGHKvJURs3gTXkgRFbk,Restaurante
Lava Autos Okey,3.5,2156,Av. Díaz Vélez 3700,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,"['Servicio de lavado de coches','Bar']",https://www.google.com/maps/search/?api=1&query=Lava%20Autos%20Okey&query_place_id=ChIJgeTQ51_KvJURcCqCRfFOKM0,Servicio de lavado de coches
Arrebato Café,4.8,79,Billinghurst 363,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 2254-4549,"['Cafetería','Centro cultural','Restaurante vegano']",https://www.google.com/maps/search/?api=1&query=Arrebato%20Caf%C3%A9&query_place_id=ChIJy3KD2VXLvJURdaRgU-XiyrU,Cafetería
Café Roses,4.1,513,Av. Corrientes 3695,AAC,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4866-2961,"['Restaurante','Cafetería','Snack bar']",https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%20Roses&query_place_id=ChIJfV6TDYrKvJURmyKeNGZUEgI,Restaurante
Falta poco...,\N,\N,Av. Díaz Vélez 3791,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Vinoteca'],https://www.google.com/maps/search/?api=1&query=Falta%20poco...&query_place_id=ChIJc6DYbQDLvJURZsANHThCA7I,Vinoteca
Diseño Dulce,4.8,59,Bulnes 291,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Pastelería'],https://www.google.com/maps/search/?api=1&query=Dise%C3%B1o%20Dulce&query_place_id=ChIJsUrlOcjLvJURWhdxJuHaN0w,Pastelería
MITRE,3.7,24,Bartolomé Mitre 3500,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Pizzería'],https://www.google.com/maps/search/?api=1&query=MITRE&query_place_id=ChIJ5fevTQDLvJUR66iHoYiX-_A,Pizzería
Granitas,1.8,5,Jerónimo Salguero 568,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2253-8183,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Granitas&query_place_id=ChIJSd3mtojLvJURaFB_s6Co2N4,Restaurante
Pizza & Central & Empanada,5,1,Av. Corrientes 3815,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Pizza%20%26%20Central%20%26%20Empanada&query_place_id=ChIJqwmNPQDLvJURQpvUoR3_NhQ,Pizzería
Rotisería A.C.D,4.8,6,Sarmiento 4138,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Rotiser%C3%ADa%20A.C.D&query_place_id=ChIJfZ1iNovLvJURPOVkcbW21Tk,Restaurante
Brozziano,3,80,"Av. Corrientes 3800, C1194AAQ",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Brozziano&query_place_id=ChIJk8eIUCDLvJUReYF0TrVWX-I,Pizzería
Pizza Alla Pala - Medrano,3.9,577,Tte. Gral. Juan Domingo Perón 3900,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://pizzaallapala.com.ar/,+54 11 5221-7252,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Pizza%20Alla%20Pala%20-%20Medrano&query_place_id=ChIJO48mSqnLvJUR1SES4Ao8aMk,Pizzería
Empanadas El Ceibal,4.2,44,Mario Bravo 412,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4864-0333,['Hamburguesería'],https://www.google.com/maps/search/?api=1&query=Empanadas%20El%20Ceibal&query_place_id=ChIJnWXJgIrKvJURHa3x6fodAAo,Hamburguesería
Homero Canastitas,2.8,694,Sarmiento 4110,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 3705-5521,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Homero%20Canastitas&query_place_id=ChIJHUBgU2HKvJURPV5JGy-LeTw,Pizzería
Pizzeria Stefano,4,259,Billinghurst 332,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4863-5112,"['Pizzería','Pizzería a domicilio']",https://www.google.com/maps/search/?api=1&query=Pizzeria%20Stefano&query_place_id=ChIJ_-BXuYrKvJURbhWf-ONXZEg,Pizzería
Su gusto express,3.6,46,Sarmiento 4155 C1197AAI,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4063-8029,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Su%20gusto%20express&query_place_id=ChIJ7U1p56nLvJURohY99T7fqQ0,Restaurante
Lucciano's,4.7,388,Av. Medrano 309,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.luccianos.net/,\N,['Heladería'],https://www.google.com/maps/search/?api=1&query=Lucciano's&query_place_id=ChIJTXyAlAjLvJURPGYgARwO6bQ,Heladería
Menta Cafe,4.4,102,Yatay 239,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.mentacafe.com/,+54 48747576,['Cafetería'],https://www.google.com/maps/search/?api=1&query=Menta%20Cafe&query_place_id=ChIJlxzSCADLvJURy7HGJYHg-kc,Cafetería
El Archibrazo,4.5,470,Mario Bravo 441,ABG,Cdad. Autónoma de Buenos Aires,AR,https://www.archibrazo.org/,+54 11 4864-6412,"['Centro cultural','Asociación sociocultural','Teatro']",https://www.google.com/maps/search/?api=1&query=El%20Archibrazo&query_place_id=ChIJh8oNfIrKvJURykhF5-SqVBE,Centro cultural
The Coffee Store Plaza Almagro,4.5,1953,Jerónimo Salguero 402,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://thecoffeestore.com/,+54 11 4917-8080,['Cafetería'],https://www.google.com/maps/search/?api=1&query=The%20Coffee%20Store%20Plaza%20Almagro&query_place_id=ChIJN6fF8pvLvJURA4dGfXYBERc,Cafetería
Pescaderia Y Carnicería • Del Sur •,4,75,Av. Medrano 515,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2066-4959,"['Carnicería','Restaurante especializado en pollo','Restaurante de fish & chips','Procesamiento del pescado','Pescadería','Tienda de alimentación','Granja avícola','Tienda de aves de corral','Vivero de marisco']",https://www.google.com/maps/search/?api=1&query=Pescaderia%20Y%20Carnicer%C3%ADa%20%E2%80%A2%20Del%20Sur%20%E2%80%A2&query_place_id=ChIJy7fZbGHKvJURAoukBbU-onA,Carnicería
Bushra,4.4,45,Av. Corrientes 3828 C1194AAR,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4805-3828,['Restaurante armenio'],https://www.google.com/maps/search/?api=1&query=Bushra&query_place_id=ChIJ8zcA4IHLvJUR3IrrZYq1l4Q,Restaurante armenio
BIG PIZZA (Medrano 2),3.6,14,Av. Díaz Vélez 3880,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://bigpizza.com.ar/,+54 11 5470-8340,['Pizzería'],https://www.google.com/maps/search/?api=1&query=BIG%20PIZZA%20(Medrano%202)&query_place_id=ChIJK9UVAADLvJURSi2L5iQDCuQ,Pizzería
Rotiseria Don Lee Comida China,1,1,Bulnes 116,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://menu.tucan.la/RotiseriaDonLee,+54 11 7368-9801,['Restaurante chino'],https://www.google.com/maps/search/?api=1&query=Rotiseria%20Don%20Lee%20Comida%20China&query_place_id=ChIJtc6d7xrLvJURCj8EI1SVyjs,Restaurante chino
McDonald's,3.7,5384,Av. Corrientes 3966,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.mcdonalds.com.ar/,\N,"['Restaurante de comida rápida','Hamburguesería','Comida a domicilio','Restaurante de comida para llevar','Restaurante']",https://www.google.com/maps/search/?api=1&query=McDonald's&query_place_id=ChIJbZIuDWHKvJURotSuh9jJCGE,Restaurante de comida rápida
Pizza Panda,4.2,63,Av. Díaz Vélez 3880,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://instagram.com/pizzapanda.ar?igshid=MzRlODBiNWFlZA==,+54 11 5763-8696,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Pizza%20Panda&query_place_id=ChIJO1r7PAnLvJUR4br1V6GOfdc,Pizzería
Los Hermanos,4.4,525,Av. Hipólito Yrigoyen 3972,ABT,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/loshermanos.aguirre?igsh=Y3J6b2pleThvajJo,+54 11 4981-7832,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Los%20Hermanos&query_place_id=ChIJPU2kUFnKvJURwFkp0nrg3Ek,Pizzería
Ugi's,4,741,Av. Rivadavia 3552,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4383-1200,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Ugi's&query_place_id=ChIJwSGEk_XKvJURjoeGvnuAdVI,Pizzería
Pescadería Bahía Camarones,4.4,414,Av. Rivadavia 3963,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4982-6555,"['Pescadería','Marisquería']",https://www.google.com/maps/search/?api=1&query=Pescader%C3%ADa%20Bah%C3%ADa%20Camarones&query_place_id=ChIJdfoMOl_KvJUR8HKUgJrtEq8,Pescadería
Nuevo Belgrano Restaurante Chino,5,1,Av. Belgrano 3641,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Nuevo%20Belgrano%20Restaurante%20Chino&query_place_id=ChIJJX6pfljKvJURnmWrtzelJA8,Restaurante
Mandiyú,4.1,216,Av. Boedo 48,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4958-1056,['Pizzería'],https://www.google.com/maps/search/?api=1&query=Mandiy%C3%BA&query_place_id=ChIJI6CAaF_KvJURRnQJnYBx1dc,Pizzería
Fratello,4.4,143,Yatay 71,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.facebook.com/Pizzeriafratelli1996/,+54 11 4981-5998,"['Pizzería','Restaurante de comida para llevar','Restaurante']",https://www.google.com/maps/search/?api=1&query=Fratello&query_place_id=ChIJYcRZ11zKvJURQ1WR3lNxC-M,Pizzería
Ladran Pancho,4.6,16,Av. Hipólito Yrigoyen 3640,C1208ABQ,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante de comida rápida'],https://www.google.com/maps/search/?api=1&query=Ladran%20Pancho&query_place_id=ChIJ0cFBTADLvJUR_zrcNFf7hN8,Restaurante de comida rápida
Fabricio CABA,\N,\N,Av. Hipólito Yrigoyen 3717,C1208ABE,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Restaurante'],https://www.google.com/maps/search/?api=1&query=Fabricio%20CABA&query_place_id=ChIJ5ywSKwDLvJUR3mCnqAgEvwg,Restaurante
LOUVS MASCOTAS,4.9,144,Jerónimo Salguero 236 4to B,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 6292-8244,['Tienda de ropa'],https://www.google.com/maps/search/?api=1&query=LOUVS%20MASCOTAS&query_place_id=ChIJX-7VRh3LvJUR7X4zRXBB5gs,Tienda de ropa
Obra4,4.8,694,Av. Díaz Vélez 4035,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://obra4.com.ar/,+54 21049752,['Proveedor de materiales de construcción'],https://www.google.com/maps/search/?api=1&query=Obra4&query_place_id=ChIJ9Re2TmfKvJURzz3v-ZG13MA,Proveedor de materiales de construcción
Espacio 350,4.3,28,Billinghurst 350,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/espacio350ok,+54 11 5664-4132,['Centro cultural'],https://www.google.com/maps/search/?api=1&query=Espacio%20350&query_place_id=ChIJT_cKkmHLvJURlm9ARDBtlH4,Centro cultural
Plaza Almagro,4.3,17036,"Sarmiento y, Bulnes s/n",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://buenosaires.gob.ar/,+54 800-999-2727,['Parque'],https://www.google.com/maps/search/?api=1&query=Plaza%20Almagro&query_place_id=ChIJU6Z_S2DKvJURkgXpif-XH08,Parque
MULTIPASTA Almagro,4.6,909,Billinghurst 416,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.multipasta.com.ar/,+54 11 4863-9824,['Tienda de pasta'],https://www.google.com/maps/search/?api=1&query=MULTIPASTA%20Almagro&query_place_id=ChIJDdRqjYrKvJURqJipqjgI1no,Tienda de pasta
El Candil Místico,5,8,Gascón 344,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 5327-6964,['Comercio'],https://www.google.com/maps/search/?api=1&query=El%20Candil%20M%C3%ADstico&query_place_id=ChIJKz3JvZjLvJURS-LsHhewDmE,Comercio
Woopy Almagro,4.5,215,Av. Medrano 573,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://woopylibreria.com.ar/,\N,['Librería'],https://www.google.com/maps/search/?api=1&query=Woopy%20Almagro&query_place_id=ChIJe6xzNm3LvJUR7BvPsQVGLbk,Librería
Kairon Music Instrumentos Musicales sucursal Almagro,4.8,996,"AAB, Sarmiento 3752",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.kaironmusic.com.ar/,+54 11 7078-0380,['Tienda de instrumentos musicales'],https://www.google.com/maps/search/?api=1&query=Kairon%20Music%20Instrumentos%20Musicales%20sucursal%20Almagro&query_place_id=ChIJ06PFLGDKvJURvKWRhQJsRws,Tienda de instrumentos musicales
Nami Peluquería y Podología,4.9,162,"ba as, Jerónimo Salguero 267",Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/nami_peluqueria?igsh=MXR3eTByd2M1dXk0OQ==,+54 11 6922-9223,['Peluquería'],https://www.google.com/maps/search/?api=1&query=Nami%20Peluquer%C3%ADa%20y%20Podolog%C3%ADa&query_place_id=ChIJpdYoV2LLvJURPaQb0LImgVA,Peluquería
Frutas C & O,4.6,45,Tte. Gral. Juan Domingo Perón 4001,AAY,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 2368-6604,['Frutería'],https://www.google.com/maps/search/?api=1&query=Frutas%20C%20%26%20O&query_place_id=ChIJX0KrsTzLvJURPZPOje04tA4,Frutería
Laverap,4.2,23,Jerónimo Salguero 99,ADA,Cdad. Autónoma de Buenos Aires,AR,\N,+54 9 11 5040-7412,['Lavandería'],https://www.google.com/maps/search/?api=1&query=Laverap&query_place_id=ChIJUbdasl_KvJURnNf7-hGg6eQ,Lavandería
Local de Ventas de Felfort,4.1,831,Gascón 349,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.felfort.com.ar/,+54 11 5298-0000,['Tienda de golosinas'],https://www.google.com/maps/search/?api=1&query=Local%20de%20Ventas%20de%20Felfort&query_place_id=ChIJW9qSF2fKvJURY3y-DF2Csjs,Tienda de golosinas
Travesía,4.6,476,Jerónimo Salguero 517,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://travesiafiestas.com.ar/,+54 11 4072-7836,['Salón para eventos'],https://www.google.com/maps/search/?api=1&query=Traves%C3%ADa&query_place_id=ChIJy21RomHKvJURmm4qyyNs_fc,Salón para eventos
La Rosadita,4,53,Tte. Gral. Juan Domingo Perón 3499,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 6619-8851,['Carnicería'],https://www.google.com/maps/search/?api=1&query=La%20Rosadita&query_place_id=ChIJf2vTsIrKvJURq7LfeA0sOBU,Carnicería
Faitful Viveros,4.5,1326,Francisco Acuña de Figueroa 582,AAJ,Cdad. Autónoma de Buenos Aires,AR,http://www.plantasfaitful.com.ar/,+54 11 6793-2606,"['Centro de jardinería','Estudio de arquitectura paisajística','Tienda de suministros para paisajismo','Vivero','Proveedor de semillas','Vivero mayorista']",https://www.google.com/maps/search/?api=1&query=Faitful%20Viveros&query_place_id=ChIJk19S-WPKvJURBCjJcdPcjBU,Centro de jardinería
Panadería Confitería Caicayen,3.8,158,Valentín Gómez,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,\N,['Panadería'],https://www.google.com/maps/search/?api=1&query=Panader%C3%ADa%20Confiter%C3%ADa%20Caicayen&query_place_id=ChIJO_VxX4rKvJURTIK3L5yaJGI,Panadería
Andreani,3.7,2509,Av. Díaz Vélez 4190,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.andreani.com/,+54 800-122-1112,"['Oficina de correos','Servicio de logística']",https://www.google.com/maps/search/?api=1&query=Andreani&query_place_id=ChIJ3y3LoGfKvJURXpNL12AC0UY,Oficina de correos
Tecnico en refrigeración- instalación y mantenimiento de aires acondicionados,5,42,Tte. Gral. Juan Domingo Perón 3471,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.instagram.com/puntodecongelacion?igsh=NzBkb25zOGVxdTk2&utm_source=qr,+54 11 3420-8572,[],https://www.google.com/maps/search/?api=1&query=Tecnico%20en%20refrigeraci%C3%B3n-%20instalaci%C3%B3n%20y%20mantenimiento%20de%20aires%20acondicionados&query_place_id=ChIJZ97Ir2rJvJUR8IkKSDG2Z80,\N
Galpón de Ropa,4.1,1520,Av. Corrientes 3741,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.galponderopa.com/,\N,"['Tienda de ropa','Tienda de ropa de segunda mano']",https://www.google.com/maps/search/?api=1&query=Galp%C3%B3n%20de%20Ropa&query_place_id=ChIJuS2kCYrKvJURTQZTNHte4qc,Tienda de ropa
Weisvein,4.4,216,Sarmiento 3601,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,\N,+54 11 4863-8532,['Agencia inmobiliaria'],https://www.google.com/maps/search/?api=1&query=Weisvein&query_place_id=ChIJRS447na1vJURYZLD55A4i3Q,Agencia inmobiliaria
My Apart,4.6,284,Sarmiento 4228,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.myapart.com.ar/,+54 11 4864-1376,"['Hotel de larga estancia','Hotel','Alojamiento con servicio']",https://www.google.com/maps/search/?api=1&query=My%20Apart&query_place_id=ChIJH3qbI2TKvJURwy1MqefIZiI,Hotel de larga estancia
Hospital Italiano de Buenos Aires,3.4,3509,Tte. Gral. Juan Domingo Perón 4190,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,http://www.hospitalitaliano.org.ar/,+54 11 4959-0200,"['Hospital privado','Hospital']",https://www.google.com/maps/search/?api=1&query=Hospital%20Italiano%20de%20Buenos%20Aires&query_place_id=ChIJpSylZWbKvJURmbWVOvaBhKA,Hospital privado
"Correo Argentino, Centro de distribucion domiciliaria 13 (CDD13)",1.6,271,Mario Bravo 492,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.correoargentino.com.ar/,\N,['Servicio postal'],https://www.google.com/maps/search/?api=1&query=Correo%20Argentino%2C%20Centro%20de%20distribucion%20domiciliaria%2013%20(CDD13)&query_place_id=ChIJhYvu_q_LvJURY0ZE66xb9qc,Servicio postal
Correo Argentino - Sucursal Abasto,2,350,Av. Corrientes 3708,Cdad. Autónoma de Buenos Aires,Cdad. Autónoma de Buenos Aires,AR,https://www.correoargentino.com.ar/,+54 11 4862-4206,"['Oficina de correos','Servicio postal']",https://www.google.com/maps/search/?api=1&query=Correo%20Argentino%20-%20Sucursal%20Abasto&query_place_id=ChIJD5WzDYrKvJURyM6wYbbTxXM,Oficina de correos
